point_name,N_10,E_10
GLOVR,33.23135555555556,130.03926388888888
GNITS,39.28959444444444,138.21070277777775
GOBOH,33.91009722222222,135.10617777777776
GODIN,36.407038888888884,140.28219166666668
GOHEI,36.19765833333333,137.3579
GOKAH,32.59760555555556,130.898425
GOKYO,32.60476666666667,130.070225
GOLDO,38.06579166666666,138.40985833333335
GOLIA,34.27558055555556,135.0025777777778
GOMAF,44.40036111111111,143.35198888888888
GOMAR,32.46241666666667,127.85799444444444
GOMES,27.271166666666666,128.69878055555557
GONBE,33.63118333333333,132.19688333333335
GONOU,40.42024444444444,140.21872222222223
GORIN,24.534786111111114,129.89574444444443
GOROH,32.977075,130.29847222222222
GORYO,43.63742222222222,142.34602222222225
GORYU,37.19848611111111,137.76954166666667
GOSEN,37.47889722222222,139.2964722222222
GOSIK,36.501016666666665,136.59784444444446
GOSKI,32.41355,130.27684444444446
GOTOH,24.555322222222223,123.1720138888889
GOTON,25.90367222222222,131.2812027777778
GOURA,33.694066666666664,129.2812416666667
GOWAS,32.07250555555556,130.8038361111111
GOZEN,36.418033333333334,136.19904722222222
GRAYL,35.25134166666667,141.49387499999997
GREBE,35.94116388888889,140.24743055555555
GREEN,32.898675,133.56650000000002
GRIPP,35.37594722222222,137.10535555555555
GUFFI,42.821513888888894,141.84541111111113
GUGBI,37.77544722222222,141.10008333333332
GUJYO,35.36403333333333,136.57735555555556
GULBO,35.44246111111111,141.75265277777777
GULEG,32.87600833333333,138.16728055555555
GULID,35.65592222222222,140.47506944444444
GULIS,34.78476666666666,141.204075
GUMBO,22.765,123.25166666666667
GUMYO,35.54693888888889,140.3671388888889
GUNZE,35.273580555555554,135.23012500000002
GUPER,33.74417777777778,138.9058
GUPTI,29.023458333333334,128.1551861111111
GURAG,21.0,127.41666666666667
GURAR,30.98631388888889,134.2273361111111
GURIP,36.554561111111106,140.62680277777778
GURUX,26.147844444444445,127.20737777777778
GUSLU,30.912174999999998,133.66027222222223
GUSPA,33.182880555555556,129.9227611111111
GUSUK,24.465049999999998,124.42418888888889
GUTLO,34.78750833333333,141.2124333333333
GYODA,36.163938888888886,139.31102777777778
GYOGN,33.530255555555556,139.81238333333334
HABAR,34.31937222222223,133.58878333333334
HABIK,34.546330555555556,135.6539361111111
HABOH,32.589308333333335,130.36470555555556
HABSI,34.385286111111114,139.39575555555555
HABUH,28.51613888888889,129.759475
HACHA,28.15661944444444,129.01429444444443
HACHI,35.784502777777774,136.68249444444444
HACHIJOJIMA,33.11435,139.78848333333332
HAGAR,36.58111111111111,140.03975833333334
HAGEN,43.50188888888889,144.65951111111113
HAGNO,37.988166666666665,141.4119611111111
HAIJI,38.88911944444445,137.84774444444446
HAILY,36.26453055555555,139.29643611111112
HAKBA,37.25995277777778,137.88464166666665
HAKKA,36.84299166666667,138.47917222222222
HAKNE,35.19348333333333,139.12798333333333
HAKODATE,41.774030555555555,140.83221666666665
HAKUI,36.764516666666665,136.64811666666665
HALHI,35.627944444444445,139.41119444444445
HALKA,34.21820833333334,134.98401666666666
HALKI,37.32309722222222,137.04022777777777
HALMA,25.893044444444445,130.71112499999998
HALON,33.24876944444445,134.9972222222222
HAMAR,34.40965,135.051125
HAMAU,34.43108888888889,139.16420833333333
HAMNA,34.56014166666667,137.87951666666666
HANAB,38.426525,138.032375
HANAMAKI,39.43335833333333,141.1335
HANAR,34.36385833333333,140.8231361111111
HANDO,43.045338888888885,141.50685833333333
HANKA,39.018322222222224,140.561325
HANTO,34.51128888888889,137.03452777777778
HANZA,27.520291666666665,128.53462777777779
HAPPO,37.10136111111111,137.88909166666667
HAPPY,42.71613611111111,143.12921111111112
HARIO,33.00530833333333,129.8366888888889
HARKY,34.48951666666667,135.2965861111111
HARPS,35.466030555555555,140.67089444444443
HARRY,33.40238333333333,130.5758111111111
HASMA,34.010977777777775,129.65410277777778
HASSA,26.39281111111111,127.92110000000001
HASSY,34.12186666666667,131.72895277777778
HATAR,36.33844444444445,139.60674722222222
HATBA,35.43983333333333,139.72108333333333
HATCH,34.34524722222223,135.04667777777777
HATIA,34.05330277777777,132.36644166666667
HATIS,34.02736111111111,134.72446944444445
HATRI,37.38322222222222,140.15524166666668
HATSU,34.97654444444445,139.49808055555553
HAWKS,33.329997222222225,130.6249916666667
HAYAH,33.72711944444445,135.31812777777776
HAZAK,37.95178333333334,139.23019722222222
HAZEL,34.23511666666667,129.38941666666665
HEIAN,35.346375,135.76211944444444
HEIGU,33.61298888888889,132.07443055555555
HEIKE,37.400277777777774,139.74416666666664
HEIWA,34.02995555555555,130.80840833333335
HELEN,34.58025000000001,135.114375
HENRO,33.90246388888889,132.8236361111111
HERAI,36.339441666666666,136.32889166666666
HERON,37.53219444444444,140.59877500000002
HESEN,36.191936111111104,136.56672777777777
HIBAR,41.11063888888889,140.75044444444444
HIBIS,34.248561111111115,134.12500555555556
HIDAH,36.50994166666667,137.0387861111111
HIDEK,28.364158333333336,132.7506388888889
HIGMA,45.36517777777778,141.65809166666668
HIGOH,32.19593611111111,130.8962361111111
HIKNE,35.237625,136.17695555555554
HIMEH,33.73746944444444,131.61423333333332
HIMKA,31.953688888888887,131.49744166666665
HIMMY,36.82109722222223,136.90191388888888
HIMRO,36.59805,136.56730277777777
HINAG,32.395075,130.51491944444444
HINAI,40.29168611111111,140.63831666666667
HINJA,28.739647222222224,130.53397222222222
HINOK,32.77108333333333,130.690325
HIOTI,34.640908333333336,136.60319444444443
HIRAR,25.064380555555555,125.758175
HIROO,41.96733888888889,143.5919638888889
HIROS,31.925055555555556,132.208475
HISAI,34.664233333333335,136.49922777777778
HISAK,32.75873055555556,128.906825
HISUI,37.59290555555556,137.93141388888887
HITER,33.45641388888889,131.07550833333332
HIZEN,33.09791944444445,130.08435277777778
HIZET,33.87158888888889,131.2258138888889
HIZME,39.52845,141.1598138888889
HOBBS,35.44831388888888,139.76146944444446
HOKKE,40.00267222222222,137.44178333333335
HOKKI,42.529355555555554,141.87344444444446
HOKTA,36.39174166666667,140.91064166666666
HOKTO,41.46738055555556,143.19035833333334
HOKUE,37.11241388888889,138.41726388888887
HOKUU,38.868852777777775,140.29181111111112
HOLNI,34.721944444444446,139.30606666666668
HONDA,35.57146388888889,140.18851111111113
HONDO,32.42200833333333,130.18466666666666
HONJO,39.455530555555555,140.08126388888888
HONMA,33.826100000000004,134.9511
HONOK,33.335094444444444,130.27994166666667
HOPPS,34.04141111111111,130.68400277777778
HORAI,27.637869444444444,128.8611611111111
HOSEN,33.27381388888889,131.1714722222222
HOSTA,34.38838888888889,135.13290833333335
HOTAL,36.98775277777778,136.04413055555554
HOUBA,35.789091666666664,137.2303222222222
HOVER,33.343375,131.7359361111111
HYDRA,35.15538055555555,140.88125555555555
HYOGO,34.85850555555556,134.99556388888888
HYOKO,37.86361111111111,139.30713055555557
HYUGA,32.134277777777775,132.0404388888889
IBELU,37.984902777777776,140.27735833333335
IBENO,34.91369722222222,137.67577777777777
IBIPI,33.950430555555556,131.04243333333332
IBUKI,35.58650277777778,136.45930555555555
IBURA,35.70337222222223,140.6332027777778
IBURI,41.93312222222222,141.46964166666666
ICORO,43.15221388888889,144.12049166666668
IDEMI,41.88814166666667,141.27599166666667
IDLAN,36.01722777777778,144.09528055555558
IGENO,33.61205277777778,133.70385
IGLAN,34.066291666666665,142.31336944444445
IGLAT,33.06934166666667,131.36469722222222
IGMIS,33.434130555555555,137.91364444444446
IGMON,27.622127777777777,124.72051944444445
IGNOT,35.34537777777778,139.47098055555557
IGOBI,37.90182222222222,137.28363333333334
IGRAS,37.312597222222216,132.73621666666665
IGREK,29.354000000000003,129.72338333333335
IGROD,41.65,136.78333333333333
IGURU,23.95,124.0
IGUSA,30.343622222222223,130.05071111111113
IHEYA,27.01117222222222,127.90272777777778
IKAHO,36.92065833333333,139.07525833333332
IKARU,41.722886111111116,140.9534611111111
IKASU,31.818077777777777,130.2542861111111
IKEDA,42.92391111111111,143.37529722222223
IKEJI,28.26146388888889,129.73740555555554
IKI,33.74751111111111,129.7768527777778
IKIME,31.993958333333335,131.352175
IKOMA,34.60463333333333,135.6541138888889
IKORU,42.0203,139.67983888888887
IKUJI,37.03819444444444,137.49236944444442
IKUNO,35.20133333333334,134.85688888888888
IKURA,45.452022222222226,142.03373055555556
IKYUN,28.25396111111111,129.720825
IMIZU,36.73955277777778,136.99043055555555
IMOLA,35.073875,139.4974861111111
IMONY,38.18654166666666,140.16806666666665
IMORE,28.591338888888888,129.8007888888889
IMPAL,33.09937777777778,135.2018833333333
INABA,35.83224166666667,133.77589722222223
INAHO,38.16308611111111,139.2047361111111
INARI,34.6877,133.93491666666668
INASA,32.84883888888889,130.01615833333332
INASY,35.97674722222222,140.25372777777778
INAWA,37.53819166666666,140.00827222222222
INAZO,39.33696944444445,141.11295833333332
INGYA,24.69400277777778,125.27986944444444
INOBE,27.931016666666668,128.75330277777778
INOOK,34.497911111111115,133.62184722222224
INTEL,35.764725,139.72784166666668
INUBO,35.72646944444445,140.79942777777777
INVAM,30.231902777777776,128.99777777777777
INVOK,34.78865833333333,129.3230027777778
IORIE,33.10926388888889,129.70759999999999
IPDEL,30.343280555555555,130.58606944444446
IPLES,35.40768333333333,137.5627138888889
IPROS,35.25194444444445,143.32722222222222
IPUDO,32.25628888888889,130.6494972222222
IRAGO,34.68668333333333,137.08108333333334
IRMUT,32.81755833333334,133.73831666666666
IRNOK,34.642469444444444,141.26617777777778
IROHA,31.47710833333333,130.85488055555555
IRPIN,32.87179722222222,130.36785277777778
IRUKA,32.46013333333334,130.45416666666665
ISAAC,34.44748611111111,135.04468055555554
ISAKY,33.206186111111116,129.65300277777777
ISARI,41.81921666666667,140.61925555555555
ISASA,35.68542222222222,134.52980833333334
ISEBI,33.700747222222226,137.11389722222222
ISEKI,24.64025277777778,123.056175
ISENN,27.630308333333335,128.95460555555553
ISHIGAKIJIMA,24.39601111111111,124.23795277777778
ISIDO,39.49901388888889,141.16584722222223
ISIJI,26.11757777777778,127.64953611111112
ISIMA,33.928875,134.9589111111111
ISIYA,43.02013888888889,141.64706388888888
ISKID,31.596497222222222,130.5371888888889
ISKUP,33.47980555555556,129.8462861111111
ISOLA,34.34066111111111,133.13876944444445
ISONO,33.71364166666667,130.36129722222222
ISPIT,32.126666666666665,127.35278333333332
ISPUM,34.43008611111111,135.25178333333332
ISUZU,34.79665833333333,136.71181388888888
ITABU,27.721091666666666,128.86961666666667
ITAKO,36.11786111111111,141.02641111111112
ITODA,33.71173055555556,130.72584722222223
ITTOH,34.74154722222222,139.0111388888889
ITTOK,34.33050277777778,129.27749444444447
ITUKI,34.07106944444445,132.8031388888889
IWAKI,37.14886388888889,140.97568611111112
IWASE,40.406036111111106,140.45541944444443
IWATA,34.77613611111111,137.97098055555557
IWATO,32.62660833333334,131.0565916666667
IWAYA,33.933480555555555,131.40913055555555
IYOKA,34.37178333333333,135.42947222222222
IZARI,33.93366666666666,134.88771666666665
IZUMI,34.44126111111111,135.42535555555554
IZUMO,35.41723888888889,132.8923722222222
JACKY,31.554661111111113,131.86311388888888
JACOB,43.73518055555556,144.17822222222222
JADDO,32.14098611111111,130.6490638888889
JAKAL,33.06202777777777,134.234275
JAMEN,39.46753888888889,141.36509999999998
JANET,34.29129722222222,135.04196666666667
JANGO,33.80936944444444,134.24299722222221
JANUS,31.754625,131.08057222222223
JARED,35.173544444444445,140.87094444444446
JEDAI,30.774644444444444,129.20115555555554
JENNY,34.30278055555555,135.0193777777778
JEWEL,33.647816666666664,131.84024722222225
JIEFA,24.913955555555553,125.83379722222222
JIIMA,43.036566666666666,141.34975555555556
JILKY,34.50232777777778,135.0513277777778
JINBE,33.855805555555555,133.17430277777777
JINGU,31.902725,131.04866666666666
JITAN,34.82060833333334,140.89701944444442
JOBAN,35.90456388888889,140.00971666666666
JODAI,43.08876111111111,141.54075277777778
JOINT,26.342469444444443,127.62583333333333
JOKER,31.116286111111112,131.45921944444444
JOLLY,34.15015555555556,135.0404472222222
JOMMY,42.816113888888886,142.1221027777778
JOMON,30.51283611111111,130.65474166666667
JOSIN,33.65244722222222,134.91586666666666
JOTTO,24.243980555555556,124.1249111111111
JOUDO,36.23102777777778,133.48368333333332
JOUGO,28.32458888888889,129.74380833333333
JOZAN,42.99695,141.13030277777779
JUGEM,37.933611111111105,141.1627777777778
JULIA,34.50226111111111,134.97120555555557
JUNOH,34.96758611111111,136.62353333333334
JYAKO,33.778841666666665,132.5219138888889
JYAMU,33.75523611111111,133.84232222222224
JYOGA,35.14603888888889,139.52635
JYONA,40.80891388888889,141.15736388888888
JYOZO,36.77840833333333,136.8101027777778
JYUGO,25.790255555555557,131.24606388888887
JYUOH,36.60678333333333,140.75151944444445
KABIL,33.48167777777778,133.28816944444443
KABKI,35.753902777777775,132.65819166666668
KABOS,33.689211111111106,131.837975
KABTO,45.207425,141.79643333333334
KACHU,24.95726111111111,125.34109722222222
KADAR,34.29865833333333,135.0132722222222
KADBO,39.236105555555554,137.74679166666667
KADON,28.21013888888889,129.82304166666665
KAETU,36.402166666666666,136.24656944444442
KAFRI,33.555788888888884,130.17157777777777
KAGAR,36.30643611111111,136.20944722222222
KAGAWA,34.212497222222225,134.02259166666667
KAGIS,35.82024722222223,142.56347222222223
KAGNA,34.987855555555555,138.98439166666665
KAGOSHIMA,31.697222222222223,130.58294166666667
KAGRA,43.67297222222222,142.33036666666666
KAGYA,30.79310277777778,130.92094444444444
KAHOC,33.47983055555556,130.67188888888887
KAIFU,33.60278888888889,134.54201111111112
KAIHO,35.316063888888884,139.7784527777778
KAIJI,35.73600833333334,139.96849722222223
KAIKE,35.49576388888889,133.2869861111111
KAINA,34.21847777777778,135.24297499999997
KAJYO,38.17251666666667,140.33630277777777
KAKDA,26.034022222222223,126.41576944444445
KAKEF,34.229419444444446,134.57400833333332
KAKNI,30.004052777777776,147.62970555555557
KAKNO,39.60340277777778,140.3545083333333
KALEK,35.20889722222223,129.88460555555554
KALGU,30.206663888888887,131.28955277777777
KALIG,42.981636111111115,155.66899999999998
KALNA,39.15383611111111,149.82550277777779
KALON,36.48994166666667,139.6629
KALOO,34.54978055555555,135.08771111111113
KAMAR,24.430255555555558,140.71731944444446
KAMAT,35.564875,139.6969138888889
KAMDO,41.86341111111111,141.25989166666668
KAMEO,34.95073888888889,135.46783888888888
KAMIG,33.00056111111111,129.1158888888889
KAMIS,41.794066666666666,140.67399999999998
KAMJI,26.269122222222222,127.642425
KAMMY,34.99100555555555,134.68853333333334
KAMOG,34.774097222222224,140.83955
KAMPU,24.60605277777778,124.80720555555556
KAMSA,37.718022222222224,133.73375555555555
KAMUY,42.951,144.2169027777778
KANAH,29.13431111111111,129.68951944444444
KANBE,34.57766666666667,133.2662777777778
KANDA,33.821250000000006,131.00728055555555
KANGO,24.648019444444444,141.08589722222223
KANII,35.40011111111111,137.0627861111111
KANMO,33.82522222222222,130.98622777777777
KANNA,35.50313055555556,134.68943055555556
KANOH,36.275280555555554,136.12052222222223
KANRO,45.18592222222222,140.91664166666666
KANTA,41.77643055555556,140.48376666666664
KANZA,34.93588888888888,138.1607638888889
KAORU,26.143963888888887,126.20753333333333
KAORY,43.050644444444444,141.7351833333333
KAPPA,36.705088888888895,132.8603138888889
KARAH,31.978169444444443,131.63849166666665
KAREI,33.63346666666666,131.73849166666665
KARII,25.811511111111113,127.38586666666667
KARIN,33.673452777777776,134.1874611111111
KARMA,35.84523888888889,140.9201222222222
KASGA,35.90685,139.821
KASHI,32.862966666666665,131.597925
KASLY,33.51226666666667,133.18291666666667
KASTE,32.84336944444445,129.68933611111112
KATTA,34.00362222222222,131.6869
KATUO,33.46188611111111,133.66028333333333
KAWAI,34.24718333333333,138.2019611111111
KAWAT,34.572047222222224,134.55897222222222
KAYKN,32.835572222222225,128.9392138888889
KAZAN,31.38503611111111,130.11126666666667
KAZIK,23.351622222222225,124.22160277777778
KAZMA,32.97715,131.15945833333333
KAZMI,37.29321944444444,140.4311361111111
KAZRA,33.92708333333333,133.9793611111111
KAZSA,32.58616111111111,130.236325
KBIRI,27.995125,129.00258055555557
KEIKA,32.910875,130.72868333333332
KEITH,21.0,134.94666666666666
KENDA,39.42047222222222,141.2021861111111
KENDI,39.59746666666667,140.41972222222222
KENGU,32.786608333333334,130.74430277777776
KENSI,38.69880555555555,139.58668333333335
KEPLA,31.658977777777775,130.86483333333334
KEYAH,33.60316111111111,130.05296944444444
KIBI,34.75038333333333,133.83505555555556
KIBIZ,27.728077777777777,128.85238055555556
KICKS,26.114097222222224,127.63658611111111
KIDAX,35.42423055555555,137.7834638888889
KIDOR,36.19378888888888,140.0247888888889
KIJYY,35.1505,134.09859166666666
KIKMA,34.00763611111111,132.81998888888887
KIKOL,34.841033333333336,137.5431361111111
KIKTI,32.860569444444444,130.69703611111112
KIKYO,34.65601111111111,135.59707222222224
KIKYU,33.18086944444444,130.92787222222222
KILAP,33.63438611111111,136.7598
KILCO,37.145291666666665,137.42215833333333
KILLY,39.63683611111111,139.97910555555555
KIMIN,36.522083333333335,140.12727222222222
KINAI,34.65626388888889,135.3977611111111
KINEN,28.0559,129.10900277777776
KINKA,36.536316666666664,136.7140472222222
KINKO,31.33283611111111,130.72000833333334
KINME,33.71371944444445,139.7731638888889
KINOE,34.173833333333334,132.83745000000002
KIRIN,34.12164722222222,130.82203055555556
KIROL,43.15761388888889,141.0970166666667
KISEI,33.467822222222225,135.32889166666666
KISHA,25.994133333333334,131.23246111111112
KISYU,33.70263333333334,135.3524138888889
KIZAK,31.736119444444444,131.62535
KIZNA,26.436894444444444,127.52825277777778
KMANO,33.787,135.12344722222224
KOAJI,36.20243333333334,136.06955277777777
KOALA,35.98456111111111,140.21589999999998
KOANI,39.787866666666666,140.26521944444445
KOBIK,31.916769444444444,132.06457222222224
KOCHI,33.541783333333335,133.6801583333333
KODOH,37.964447222222226,138.88509444444443
KOFJI,33.88616111111111,132.61809444444444
KOFUK,42.597008333333335,143.28728333333333
KOGAR,36.120127777777775,139.69120833333335
KOHAK,37.38019166666667,138.74204444444442
KOHAM,24.398833333333332,124.03709444444445
KOHEI,33.84941111111112,131.427775
KOHJO,25.71783333333333,131.2236638888889
KOHMA,24.71949722222222,125.23502777777777
KOHNO,32.988875,129.7111222222222
KOHWA,34.704636111111114,136.9579472222222
KOHZA,33.352925,131.0211277777778
KOIMA,33.31528611111111,130.16698333333332
KOITO,34.40461388888889,138.53814722222222
KOJYO,41.95813888888889,141.3540361111111
KOKTO,28.02438611111111,128.82141666666666
KOMAI,42.427788888888884,141.74015
KOMAK,35.18637777777777,137.0332027777778
KOMATSU,36.39646944444444,136.40425277777777
KOMKE,44.216455555555555,143.539325
KOMPI,34.16724444444444,133.8758527777778
KONAN,35.96632777777778,140.22915833333334
KONGO,32.759372222222225,128.89067777777777
KONGU,31.95393333333333,131.68975277777778
KONOS,37.34995555555556,136.9418611111111
KORAK,34.67538611111111,133.93838055555557
KOREI,35.5328,133.35177777777778
KOSAI,34.768947222222224,137.4684611111111
KOSAK,34.65405277777778,135.59459444444445
KOSEI,35.29036111111111,135.95506388888887
KOSHI,31.28850277777778,129.96471388888887
KOSKA,35.255825,139.58752222222222
KOTAN,42.99541388888889,143.91354444444445
KOUGA,34.3481,139.2712527777778
KOUJI,34.34125277777778,129.26669444444445
KOUKI,30.729677777777777,130.64173055555554
KRAGE,36.10633055555556,135.9011888888889
KRAMA,35.21901666666667,136.0492138888889
KROBE,36.553638888888884,137.69776944444445
KROKI,33.03863333333333,130.64464166666667
KROMA,32.47028888888889,131.07034166666665
KROWA,24.77991111111111,124.73182222222222
KRURI,35.33168888888889,140.09196111111112
KUGIE,42.48691388888889,141.50667222222222
KUJYU,35.35109722222222,140.4555111111111
KUKAI,34.25272777777778,134.119625
KUKUL,26.497772222222224,127.61154166666667
KULUL,34.16520555555555,134.35867222222222
KUMAMOTO,32.83480277777778,130.8415138888889
KUMIK,35.833313888888895,134.08619444444446
KUMOZ,34.77804444444445,136.59876111111112
KUNIG,27.57139722222222,128.76356944444444
KUNOH,34.93425,138.4910361111111
KURIM,24.65134722222222,125.18150833333334
KURIS,43.155227777777775,141.70600555555555
KUROZ,33.572408333333335,131.7379472222222
KUSHIMOTO,33.447741666666666,135.79449444444444
KUSHIRO,43.03380277777777,144.20411388888888
KUSSY,42.86819166666667,144.2296472222222
KYANN,26.00826111111111,127.65465277777778
KYODN,38.82316388888889,139.86141666666666
KYOGA,37.798608333333334,139.30310833333334
KYOKA,35.17954722222222,132.86491666666666
KYORA,28.632997222222222,129.70341666666667
KYOTO,34.83046666666667,135.7468888888889
KYOWA,39.60756111111111,140.30858055555558
KYUHO,34.68109444444444,135.5589888888889
KYURI,35.39429444444444,132.9918361111111
LABAN,35.821422222222225,139.68493333333333
LABEL,34.587805555555555,136.18124999999998
LAFCA,35.463211111111114,132.9925888888889
LAFIT,34.80721388888889,140.12565833333335
LAFRA,38.08961111111111,140.3242111111111
LAFTY,25.715827777777776,127.53895
LAGER,33.87731388888889,130.25129444444445
LAGNA,34.84267777777778,137.16093333333333
LAKES,35.96413888888889,140.50037777777777
LAKOS,34.12506944444444,139.27810555555556
LALAG,32.22730555555556,130.68043333333333
LALAH,34.927166666666665,134.39430555555555
LALID,35.94409722222222,141.76446388888888
LANAT,36.37323611111111,131.42831666666666
LANCE,37.90609722222222,140.47601111111112
LAPIL,35.287930555555555,144.95902222222222
LAPIS,35.577019444444446,140.54254444444445
LAPNA,24.304986111111113,124.21246666666667
LARCH,41.50318055555555,141.79853055555554
LARIX,35.936569444444444,140.31265833333333
LARKS,36.036075,140.2392222222222
LASOD,27.7616,128.58800000000002
LATOR,35.323100000000004,132.7741638888889
LAUDA,35.69578055555555,139.69418055555556
LAURA,34.623955555555554,137.37079444444444
LAVON,26.170405555555558,127.36814166666666
LAVOT,38.859633333333335,140.70431666666664
LAXAS,35.03140833333333,139.24243888888887
LAXEL,32.092844444444445,135.15888055555556
LAYER,35.65705555555555,139.47486666666666
LEBAG,29.366116666666667,131.58711944444445
LEBIX,21.0,123.90833333333335
LEBOS,35.641225,138.66973888888887
LEDAX,45.09520833333334,141.56835555555554
LEENO,33.03980833333333,130.28098055555557
LEKOL,39.84043333333334,140.90361666666666
LEKUT,34.40553611111111,136.1153861111111
LELAD,32.02144722222222,130.02302500000002
LELIN,34.33503888888889,138.02145555555558
LEMEG,29.338391666666666,129.5192777777778
LEMON,34.22468333333334,132.46358888888886
LEMUM,36.13500833333333,139.84788055555558
LEONA,32.59278888888889,132.07674166666666
LEPKI,37.0,150.0
LESKA,30.265875,127.70693055555556
LESMO,35.686186111111105,139.97483055555557
LESPO,35.776666666666664,141.76049722222223
LEWIS,36.231430555555555,140.14298333333332
LEXUS,27.002808333333334,128.32455277777777
LICEN,36.308505555555556,140.48261666666667
LICOR,35.11289444444444,136.6550388888889
LIDEL,40.54286388888889,143.21057777777776
LIGNI,34.69701666666666,140.44785277777777
LILAC,34.452980555555555,134.9783361111111
LILLY,27.609730555555558,128.8415916666667
LILPI,34.48170833333334,136.02060277777778
LILRA,24.82958888888889,124.87096944444444
LINDA,34.504377777777776,134.86114444444445
LINEN,35.821288888888894,139.63499444444443
LIPLO,27.99138888888889,123.99944444444445
LIVET,37.06764444444445,140.24343888888887
LOCUP,35.45522777777778,139.9357
LOOFA,34.58569444444445,135.13996666666665
LOPIA,35.873075,140.26456666666667
LORRY,35.77846666666667,139.63518055555554
LOSOC,36.14913611111111,133.23964999999998
LOSVA,36.29138333333333,142.261675
LOVER,42.88325277777778,141.67059999999998
LUBBY,35.61602777777778,139.9125138888889
LUBEK,44.019102777777775,142.97300555555555
LUBLA,35.54306666666667,141.4307722222222
LUCCA,35.692449999999994,140.66982777777775
LUFFY,33.55334166666666,132.31037222222224
LUIBE,45.48806666666667,141.7760861111111
LUIGE,34.365811111111114,135.11286666666666
LUISU,33.29326944444444,131.7354083333333
LUKRA,30.465433333333333,131.094875
LUMIN,45.75,141.83833333333334
LUNAR,35.99743055555555,140.48055
LUTNA,34.29822222222222,140.1594388888889
LYCEE,35.74836666666667,139.6826111111111
LYCOS,35.735175,139.66608611111113
MACKY,34.435919444444444,132.7499361111111
MADOG,32.125191666666666,132.3962388888889
MADON,34.010533333333335,132.67151944444444
MADRA,38.790955555555556,139.64097777777778
MADUL,35.983044444444445,134.77028611111112
MAGGY,39.915725,140.3241111111111
MAGIL,31.669569444444445,130.61458333333331
MAGMA,22.797552777777778,123.81681944444443
MAGNA,37.40002777777778,138.65466111111112
MAGRY,36.31098333333333,140.47103333333334
MAGUT,32.56407222222222,133.4428777777778
MAHOK,37.33825277777778,140.40467222222222
MAIDO,34.83154722222223,135.61048333333332
MAIKA,41.955466666666666,139.98247777777777
MAIKO,34.61103611111111,134.9969611111111
MAJOH,34.50150277777778,135.314975
MAKDA,27.270716666666665,135.85068611111112
MAKRA,31.27268611111111,130.394975
MALKI,28.34619722222222,129.6695472222222
MALTA,33.973936111111115,133.21431388888888
MALTS,33.75577777777778,130.33498333333335
MALUS,35.013286111111114,136.76811111111112
MAMAS,34.45943888888889,140.14944166666666
MAMAT,43.45831666666667,141.38248333333334
MAMEB,39.80932222222222,141.03878055555555
MAMID,37.55552222222222,142.7173388888889
MAMIK,25.43616666666667,127.28955555555555
MAMLA,35.56313333333333,137.4069777777778
MAMOD,26.978138888888886,124.42897777777779
MAMRO,38.83349722222223,140.2967111111111
MANAG,39.599250000000005,140.40141944444446
MANAH,35.90776388888889,136.53975555555556
MANEP,32.65369166666667,133.40955555555556
MANJU,34.43697222222222,132.79305
MANYO,36.74614722222222,136.99198055555553
MAOIE,42.90313333333333,141.69499166666668
MAPDO,32.613550000000004,138.64530555555555
MAPLE,35.70560833333334,137.52964444444447
MARCH,36.03647222222222,140.28855555555555
MARCO,34.07945555555556,132.14726944444445
MARIA,35.670525,136.2649722222222
MARIM,42.93744722222222,144.1156
MARIN,34.61749722222222,135.03087222222223
MARIX,27.275691666666667,128.63515277777776
MARNY,42.91201944444445,144.3625611111111
MARON,37.77781111111111,137.55613611111113
MARPE,24.45748888888889,124.30286111111111
MARRY,40.81173333333333,140.79263055555555
MARUB,35.66987222222222,134.58230833333332
MARUH,43.539513888888884,144.8483888888889
MARUU,42.03896111111111,139.50826111111112
MASAH,39.51445555555556,141.15863611111112
MASAN,24.509230555555554,124.44713055555556
MASAT,32.8573,130.76600277777777
MASHU,43.47088333333333,144.53735833333334
MASKU,34.13569444444445,132.2694277777778
MASUO,33.71200555555556,130.3627138888889
MATSU,38.09357777777778,141.72427222222223
MATSUMOTO,36.155975,137.91981666666666
MATSUYAMA,33.83010277777778,132.69222222222223
MATUN,37.37161944444445,140.43490833333334
MAUKA,36.97356111111111,139.48485277777777
MAYEE,24.479652777777776,124.35822777777777
MAYAH,34.60659444444445,135.20305555555555
MAYON,32.70742777777778,136.11503888888888
MAYVE,32.2158,133.3426638888889
MAZYA,33.89959722222222,131.14944722222222
MCGEE,35.54138888888889,141.0532888888889
MEDET,38.65986111111111,140.23645555555555
MEDIC,36.83625,137.24643055555555
MEDIO,39.48773055555556,137.53890833333332
MEGAT,36.032916666666665,140.4651611111111
MEGIS,36.34845,136.11251944444444
MEIHO,35.603322222222225,136.80328055555557
MEIJI,35.22249444444444,137.11442499999998
MEKAB,41.457525000000004,141.06051666666667
MEKAX,28.448533333333334,129.14066666666665
MELAR,32.105580555555555,131.2972888888889
MELDY,33.57596666666667,131.78951666666666
MELEN,29.526138888888887,127.96591388888889
MELOS,40.62826666666667,140.48616666666666
MENIX,34.97835555555556,141.99387222222222
MENOK,43.13024166666667,143.93944444444446
MENOU,35.51920833333333,135.6425972222222
MENUR,33.91135277777778,138.2789888888889
MENYA,31.93591111111111,131.60695277777776
MEOTO,34.57512222222223,136.68090833333332
MERED,34.238166666666665,141.44140555555555
